province,school,year,track,top_gender,top_score,note
天津,静海一中,2013,文,F,679,含加分20裸分659;总分状元;并列；性别=初筛确认(2026-08-09)
天津,芦台一中,2013,文,NA,679,含加分20裸分659;总分状元;并列
天津,天津一中,2013,文,F,672,女(原文'她');裸分状元;语128数145英145综254;录取港大
天津,宝坻一中,2014,理,M,719,男(原文'他');含加分20裸分699;语126数137外143综293;录取北大
天津,杨村一中,2014,文,F,678,含加分20裸分658;总分状元；性别=初筛确认(2026-08-09)
天津,天津实验中学,2014,文,F,669,女(原文'她');含加分10裸分659;裸分状元;语135数124英144综256;录取北大光华
天津,大港油田实验中学,2015,理,M,706,语133数143外140综290；性别=初筛确认(2026-08-09)
天津,耀华中学,2015,文,NA,684,语132数142外145综265
天津,杨村一中,2016,理,NA,707,并列;语124数146英146综291
天津,蓟州一中,2016,理,NA,707,并列;语131数144英145综287
天津,静海一中,2016,文,F,693,女(原文'她');语135数137英147综274;录取北大
天津,天津南开中学,2017,理,F,700,语122数144英144综290；性别=初筛确认(2026-08-09)
天津,杨村一中,2017,文,NA,666,语125数140英146综255
天津,天津南开中学,2018,理,M,712,男(原文'他');语130数148英146综288;录取北大光华
天津,汉沽一中,2018,文,F,701,女(原文'她');语129数148英147综277;录取北大经院
天津,塘沽一中,2019,理,F,718,女(原文'她');语128数149英146综295;录取清华经管(国际班)
天津,杨村一中,2019,文,NA,667,录取北大中文
天津,武清英华国际学校,2020,不分,F,723,女(原文'她');3+3新高考;语134数146英146史100政100地97;录取清华新雅PPE
天津,石家庄二中,2021,不分,F,738,女(原文'她');3+3;学校疑为原文笔误;语144数149英148化100生100史97;录取清华新雅法学
天津,耀华中学,2022,不分,M,728,男(原文'他');3+3;语135数150英143物100化100生100;录取清华交叉信息
天津,天津南开中学,2023,不分,F,716,3+3;并列;语138数134英144物100化100生100;录取清华交叉信息；性别=初筛确认(2026-08-09)
天津,天津南开中学,2023,不分,M,716,男(原文'他');3+3;并列;语130数142英144物100化100生100;录取清华经管
天津,天津南开中学,2024,不分,NA,716,3+3;语124数145外147;录取清华交叉信息
天津,杨村一中,2025,不分,F,711,3+3;录取清华；性别=初筛确认(2026-08-09)
天津,杨村一中,2026,不分,NA,703,3+3;并列;匿名化处理
天津,天津南开中学,2026,不分,NA,703,3+3;并列;匿名化处理
吉林,辽源五中,1963,理,M,,各科平均98.6分(满分100);录取清华无线电;即FAST天眼之父；性别=初筛确认(2026-08-09)
吉林,东北师大附中,1977,文,NA,,录取东北师大地理
吉林,吉林一中,1978,理,NA,,
吉林,长春外国语学校,1979,文,NA,,
吉林,吉林一中,1980,理,F,,性别=初筛确认(2026-08-09)
吉林,长春外国语学校,1980,文,NA,,
吉林,白山二中,1981,理,M,,性别=初筛确认(2026-08-09)
吉林,长春外国语学校,1981,文,NA,,并列
吉林,东北师大附中,1981,文,NA,,并列;录取北大经济系
吉林,长春外国语学校,1982,文,F,,性别=初筛确认(2026-08-09)
吉林,梅河口五中,1983,理,M,,性别=初筛确认(2026-08-09)
吉林,东北师大附中,1984,文,M,567,录取北大历史；性别=初筛确认(2026-08-09)
吉林,长春外国语学校,1985,文,M,,并列；性别=初筛确认(2026-08-09)
吉林,东北师大附中,1985,文,M,,并列；性别=初筛确认(2026-08-09)
吉林,长春外国语学校,1987,文,NA,,并列
吉林,毓文中学,1987,文,NA,,并列
吉林,东北师大附中,1988,文,NA,,
吉林,吉林一中,1989,理,NA,,
吉林,长春外国语学校,1989,文,NA,,
吉林,长春外国语学校,1990,文,F,,性别=初筛确认(2026-08-09)
吉林,通化县七中,1991,理,F,,性别=初筛确认(2026-08-09)
吉林,梅河口五中,1991,文,M,,性别=初筛确认(2026-08-09)
吉林,长春外国语学校,1992,文,NA,,并列
吉林,东北师大附中,1992,文,NA,,并列;录取北大
吉林,长春市实验中学,1993,理,NA,,
吉林,梅河口十一中,1993,文,NA,,
吉林,集安一中,1994,理,M,,并列；性别=初筛确认(2026-08-09)
吉林,珲春三中,1994,理,M,,并列;录取清华电机；性别=初筛确认(2026-08-09)
吉林,集安一中,1994,文,NA,,
吉林,公主岭一中,1996,理,M,,录取北大；性别=初筛确认(2026-08-09)
吉林,九台一中,1996,文,M,,录取北大；性别=初筛确认(2026-08-09)
吉林,长春外国语学校,1997,文,NA,,录取北大
吉林,辉南六中,1998,理,M,687,并列;录取清华；性别=初筛确认(2026-08-09)
吉林,吉林省实验中学,1998,理,NA,,并列;录取北大
吉林,珲春二中,1999,理,NA,,东北三省理科状元;录取清华
吉林,长春外国语学校,1999,文,NA,,录取北大
吉林,吉林省实验中学,2000,理,M,654,男(原文'他');语129数141英135综249;录取清华电子信息
吉林,东北师大附中,2000,文,M,610,男(原文'他');语120数147外129综214;录取北大经院
吉林,东北师大附中,2001,理,NA,,录取清华
吉林,延边一中,2001,文,F,639,并列;录取北大工商管理；性别=初筛确认(2026-08-09)
吉林,东北师大附中,2001,文,NA,,并列;录取北大新闻
吉林,梨树一中,2002,理,M,699,男(原文'他');语139数142英123综295;录取清华
吉林,长春外国语学校,2002,文,NA,641,语123数134外139综245;录取北大法学
吉林,吉林一中,2003,理,NA,675,并列;录取清华电子信息
吉林,农安实验中学,2003,理,NA,675,并列;录取北大生科
吉林,吉林一中,2003,文,F,619,女(原文'她');语128;录取北大光华工商管理
吉林,东北师大附中,2004,理,NA,715,录取北大
吉林,东北师大附中,2004,文,F,629,女(原文'她');语127数144外134综224;录取北大光华
吉林,东北师大附中,2005,理,F,705,女(原文'她');语131数148英137综289;录取清华工商管理
吉林,东北师大附中,2005,文,F,682,女(原文'她');语132数142英138综270;录取北大光华
吉林,吉林一中,2006,理,M,711,录取上海交大
吉林,毓文中学,2006,文,NA,678,录取北大光华
吉林,松原油田高中,2007,理,NA,709,录取港科大
吉林,长春朝鲜族中学,2007,文,F,674,女(原文'她');语142数134英136综262;录取北大外院法语
吉林,延边一中,2007,文,NA,674,含加分10裸分664;总分状元;录取复旦
吉林,东北师大附中,2007,文,NA,666,汉语言文科状元;语134数148英142综242
吉林,北师大宁江附中,2008,理,F,706,女(原文'她');语131数143英143综289;录取北大
吉林,延边一中,2008,文,F,682,女(原文'她');含加分10裸分672;语140数142英135综255;录取北大
吉林,白城一中,2009,理,F,706,女(原文'她');含加分3裸分703;语131数146英143综283;录取清华
吉林,四平一中,2009,理,NA,706,含加分5裸分701;总分状元;录取清华
吉林,延边一中,2009,文,NA,667,含加分10裸分657;录取清华
吉林,吉林一中,2010,理,F,702,并列;录取清华；性别=初筛确认(2026-08-09)
吉林,吉林一中,2010,理,NA,702,含加分5裸分697;总分状元;录取清华
吉林,延边一中,2010,文,F,653,女(原文'她');含加分10裸分643;语135数129外135综244;录取清华经管经金国际
吉林,东北师大附中,2010,文,NA,642,汉语言文科状元
吉林,梅河口五中,2011,理,M,705,含加分8裸分697;总分状元;录取清华；性别=初筛确认(2026-08-09)
吉林,松原实验高中,2011,理,M,701,男(原文'他');裸分状元;语135数147英142综277;录取北大
吉林,延边一中,2011,文,F,681,含加分10裸分671;总分状元;录取清华；性别=初筛确认(2026-08-09)
吉林,通钢一中,2011,文,F,673,女(原文'她');裸分状元;语128数150英145综250;录取北大
吉林,松原油田高中,2012,理,M,706,男(原文'他');语129数149英143综285;录取清华电子
吉林,延边一中,2012,文,F,672,女(原文'她');含加分10裸分662;总分状元;录取清华经管
吉林,东北师大附中,2012,文,F,664,女(原文'她');裸分状元;语134数142英145综243;录取北大光华
吉林,吉林一中,2013,理,F,708,含加分8裸分700;总分状元;录取清华；性别=初筛确认(2026-08-09)
吉林,吉林一中,2013,理,F,704,女(原文'她');裸分状元;录取清华
吉林,延边一中,2013,文,NA,661,含加分10裸分651;总分状元;录取清华
吉林,吉大附中,2013,文,NA,657,含加分5裸分652;裸分状元;录取清华
吉林,东北师大附中,2014,理,M,717,男(原文'他');含加分5裸分712;英150;总分状元;并列;录取清华
吉林,东北师大附中,2014,理,M,717,男(原文'他');含加分8裸分709;总分状元;并列;语126数149英141综293;录取清华
吉林,东北师大附中,2014,理,F,716,女(原文'她');裸分状元;录取清华
吉林,延边一中,2014,文,F,687,女(原文'她');含加分10裸分677;录取北大
吉林,东北师大附中,2014,文,NA,674,汉语言文科状元
吉林,松原油田高中,2015,理,F,708,女(原文'她');语137数141英145综285;录取清华
吉林,吉林一中,2015,理,F,708,含加分5裸分703;总分状元;录取清华电子；性别=初筛确认(2026-08-09)
吉林,珲春二中,2015,文,F,675,女(原文'她');含加分10裸分665;语139数140外141综245;录取清华
吉林,吉大附中,2015,文,NA,661,汉语言;并列;语122数147英149综243
吉林,吉大附中,2015,文,NA,661,汉语言;并列;语121数150英145综245
吉林,吉林市朝鲜族中学,2016,理,NA,712,含加分10裸分702;总分状元;录取清华
吉林,东北师大附中,2016,理,F,708,女(原文'她');裸分状元;复读生(2015=657考入同济);语127数148英147综286;录取北大
吉林,延边一中,2016,文,F,692,女(原文'她');含加分10裸分682;录取清华经金国际班
吉林,吉大附中,2016,文,M,660,汉语言文科状元；性别=初筛确认(2026-08-09)
吉林,东北师大附中,2017,理,F,712,女(原文'她');语137数145英147综283;录取清华
吉林,吉林市朝鲜族中学,2017,文,F,689,女(原文'她');含加分10裸分679;语142数142英144综251;录取清华
吉林,吉大附中实验学校,2017,文,F,672,女(原文'她');汉语言文科状元;录取北大
吉林,吉大附中,2018,理,NA,716,语132数148英143综293;录取清华
吉林,珲春二中,2018,文,NA,689,语149数141英138综261;录取清华
吉林,白山二中,2018,文,NA,670,汉语言文科状元;语130数145外144综251
吉林,珲春二中,2019,理,NA,721,含加分10裸分711;总分状元;语148数147外140综276;录取清华
吉林,吉林一中,2019,理,F,714,女(原文'她');裸分状元;综294;录取北大
吉林,延边一中,2019,文,F,676,女(原文'她');语141数145外144综246;录取清华经管
吉林,东北师大附中,2019,文,NA,656,汉语言文科状元;录取北大光华
吉林,吉林一中,2020,理,NA,727,高二(2019)已考708全省第5(数学150);语135数148英148综296;录取清华交叉信息
吉林,东北师大附中,2020,文,F,666,女(原文'她');语133数134英147综252;录取北大中文
吉林,吉林一中,2021,理,M,709,男(原文'他');语136数148外143综282;录取清华计算机与金融双学位
吉林,舒兰一中,2021,文,F,670,女(原文'她');语135数148英143综244;录取北大光华
吉林,吉林一中,2022,理,M,705,男(原文'他');语132数137外143综293;录取北大数学
吉林,通钢一中,2022,文,F,647,女(原文'她');语123数146外137综241;录取北大哲学
吉林,东北师大附中,2023,理,NA,705,录取清华协和临床医学八年制
吉林,东北师大附中,2023,文,NA,656,录取北大法学
吉林,东北师大附中,2024,物理类,M,718,男(原文'他');3+1+2;语133数144英145物100化99生97;录取北大元培
吉林,东北师大附中,2024,历史类,F,702,女(原文'她');3+1+2;语136数138外142史91政95地100;录取北大光华
吉林,吉林一中,2025,物理类,M,725,男(原文'他');3+1+2;语132数150外145物100化99生99;录取清华计算机
吉林,长春十一高中,2025,历史类,M,697,男(原文'他');3+1+2;语135数140外141史92政96地93;录取北大经院
吉林,东北师大附中,2026,物理类,F,718,3+1+2;并列;语136数145外145物100化95生97；性别=初筛确认(2026-08-09)
吉林,东北师大附中,2026,物理类,NA,718,3+1+2;并列;语144数139外147物98化93生97
吉林,东北师大附中,2026,历史类,NA,697,3+1+2;语141数130英142史97政94地93
四川,内江一中,1959,文,NA,,录取北大
四川,树德中学,1960,理,NA,,录取清华
四川,重庆田家炳中学,1963,理,NA,,录取北大;后为中科院院士(数学家)
四川,成都列五中,1977,理,M,,男(原文'他');31岁参加高考;录取清华
四川,南充高中,1977,文,NA,,录取北大中文新闻
四川,重庆二十九中,1978,理,NA,,录取重大应用数学
四川,字水中学,1978,文,NA,,录取人大新闻
四川,盐道街中学,1979,理,NA,,录取北大数学
四川,重庆一中,1980,理,NA,,录取中科大
四川,蜀光中学,1981,文,NA,,姓名未公开
四川,重庆十八中,1982,文,NA,,录取北大
四川,隆昌一中,1983,理,NA,,录取中科大
四川,万源中学,1983,文,M,,录取北大中文；性别=初筛确认(2026-08-09)
四川,重庆一中,1984,理,M,,录取北大数学；性别=初筛确认(2026-08-09)
四川,西南交大附中,1985,理,NA,,
四川,资中二中,1985,文,NA,,
四川,资阳中学,1986,理,M,,录取中科大；性别=初筛确认(2026-08-09)
四川,平武中学,1986,文,NA,,录取北大
四川,乐至中学,1987,理,NA,,
四川,乐至中学,1987,文,NA,,录取复旦
四川,西南交大附中,1988,理,NA,,
四川,自贡蜀光中学,1988,文,NA,,录取北大
四川,重庆南开中学,1989,理,F,,录取复旦；性别=初筛确认(2026-08-09)
四川,重庆八中,1990,理,NA,,录取清华
四川,西南师大附中,1991,理,NA,,
四川,延风中学,1992,理,NA,645,
四川,开县中学,1993,文,M,,录取北师大；性别=初筛确认(2026-08-09)
四川,重庆十八中,1994,理,F,684,录取清华计算机；性别=初筛确认(2026-08-09)
四川,重庆一中,1994,文,NA,620,录取人大国际经贸
四川,绵阳科学城一中,1995,理,NA,676,
四川,成都外国语学校,1995,文,M,,录取北大经院；性别=初筛确认(2026-08-09)
四川,铜梁中学,1996,理,F,,女(原文'她');化学单科全省第一;录取北大
