province,year,track,name_anon,gender,total_score,high_school,hs_city,is_tie,is_bonus_adj,college,note
湖南,2017,文,雷*,F,681,浏阳一中,NA,0,0,北大,女(原文'她');裸分状元;语132数144英142综263;录取北大
湖南,2017,文,王*,NA,681,澧县一中,NA,0,0,北大,裸分状元并列;录取北大
湖南,2018,理,彭*,M,716,湘西民族中学,NA,0,1,清华自动化,男(原文'他');含加分20裸分696;总分状元;录取清华自动化
湖南,2018,理,郑*,M,713,永州四中,NA,0,0,清华计算机,男(原文'他');裸分状元;语125数149英145综294;录取清华计算机
湖南,2018,文,刘*,F,701,雅礼中学,NA,0,0,清华新雅(社会学),女(原文'她');语135数150英148综268;录取清华新雅(社会学)
湖南,2019,理,孟*,F,702,常德一中,NA,0,0,清华,女(原文'她');语125数144外141综292;录取清华
湖南,2019,文,黄*,NA,681,雅礼中学,NA,0,0,北大,并列;语126数145英146综264;录取北大
湖南,2019,文,黄*,NA,681,澧县一中,NA,0,0,北大,并列;数144综270;录取北大
湖南,2020,理,杜*,M,718,文郡洋沙湖中学,NA,0,1,清华,男(原文'他');含加分20裸分698;复读生;总分状元;录取清华
湖南,2020,理,游*,M,710,长郡中学,NA,0,0,北大,男(原文'他');裸分状元;语132数147英143综288;录取北大
湖南,2020,文,何*,M,707,鼎城一中,NA,0,1,清华新雅,男(原文'他');含加分20裸分687;语131数139英148综269;录取清华新雅
湖南,2021,物理类,肖*,F,700,长沙一中,NA,0,0,北大元培(通用人工智能),女(原文'她');语130数137英150物92化95生96;录取北大元培(通用人工智能)
湖南,2021,历史类,代*,NA,683,怀化三中,NA,0,1,北大光华,含加分20裸分663;总分状元;选科史化生;录取北大光华
湖南,2021,历史类,漆*,F,681,慈利一中,NA,0,1,北大光华,女(原文'她');含加分10裸分671;裸分状元;语138数124外142史86政91地90;录取北大光华
湖南,2022,物理类,邹*,M,703,桑植一中,NA,0,1,清华计算机,男(原文'他');含加分20裸分683;总分状元;语126数137外138物89化97生96;录取清华计算机
湖南,2022,物理类,颜*,F,698,衡阳八中,NA,0,0,清华工业工程,男(原文'他');裸分状元;语125数142英142物93化99生97;录取清华工业工程
湖南,2022,历史类,蔡*,NA,672,会同一中,NA,0,1,NA,含加分20裸分652;总分状元;选科史政地
湖南,2022,历史类,李*,F,659,湖南师大二附中,NA,0,0,北大光华,"女(原文'她');裸分状元;复读生(2021考入华中科大,2021八省联考历史类第1);语124数118外143史83政93地98;录取北大光华"
湖南,2023,物理类,陈*,M,717,长郡中学,NA,0,0,北大元培(通用人工智能),男(原文'他');语133数146外146物98化99生95;录取北大元培(通用人工智能)
湖南,2023,历史类,李*,M,686,冷水江一中,NA,0,0,清华新雅,语127数139英145史88政93地94;录取清华新雅
湖南,2024,物理类,林*,NA,720,永州四中,NA,0,0,清华自动化,语137数142外148物98化98生97;录取清华自动化
湖南,2024,历史类,王*,NA,682,长郡中学,NA,0,0,北大,录取北大
湖南,2025,物理类,叶*,NA,719,雅礼中学,NA,0,0,NA,语142数139外150物93化98生97
湖南,2025,历史类,杨*,F,686,靖州一中,NA,0,1,NA,含加分10裸分676;总分状元;语135数130英144史82政92地93
湖南,2025,历史类,喻*,NA,685,长郡中学,NA,0,0,NA,裸分状元;语133数134英143史85生96政94
湖南,2026,物理类,张*,M,711,桑植一中,NA,0,1,NA,含加分10裸分701;总分状元
湖南,2026,物理类,傅*,NA,709,衡阳八中,NA,0,0,NA,裸分状元;语127数144外144物97化100生97
湖南,2026,历史类,杨*,F,688,桃源一中,NA,0,0,NA,并列
湖南,2026,历史类,李*,M,688,益阳一中,NA,0,0,NA,并列
黑龙江,1979,文,高*,M,NA,NA,NA,0,0,北大日语,录取北大日语
黑龙江,1981,理,徐*,NA,NA,哈师大附中,NA,0,0,NA,
黑龙江,1981,文,陈*,NA,NA,佳木斯一中,NA,0,0,NA,
黑龙江,1982,理,李*,F,NA,牡丹江十五中,NA,0,0,NA,
黑龙江,1982,文,杨*,NA,NA,哈尔滨二十四中,NA,0,0,NA,
黑龙江,1983,理,刘*,F,NA,哈师大附中,NA,0,0,NA,并列
黑龙江,1983,理,吕*,NA,NA,龙江一中,NA,0,0,NA,并列
黑龙江,1984,理,吴*,NA,NA,哈师大附中,NA,0,0,NA,
黑龙江,1984,文,曹*,NA,NA,哈师大附中,NA,0,0,NA,
黑龙江,1987,理,(佚名),NA,NA,肇东一中,NA,0,0,NA,姓名未公开
黑龙江,1987,文,赵*,NA,580,哈尔滨六中,NA,0,0,NA,
黑龙江,1989,理,徐*,NA,NA,NA,NA,0,0,清华电机,录取清华电机
黑龙江,1989,文,谷*,M,NA,鸡西一中,NA,0,0,NA,
黑龙江,1990,理,张*,NA,NA,讷河一中,NA,0,0,NA,
黑龙江,1990,文,刘*,NA,NA,七台河高中,NA,0,0,NA,
黑龙江,1992,理,(佚名),NA,NA,齐齐哈尔中学,NA,0,0,NA,姓名未公开
黑龙江,1993,理,孙*,NA,NA,黑河一中,NA,0,0,NA,
黑龙江,1993,文,刘*,NA,NA,哈师大附中,NA,0,0,NA,
黑龙江,1994,理,李*,NA,NA,哈尔滨六中,NA,0,0,NA,
黑龙江,1994,文,李*,NA,640,宁安朝鲜族中学,NA,0,0,NA,语140政110史119
黑龙江,1995,理,杨*,NA,NA,哈尔滨三中,NA,0,0,NA,
黑龙江,1995,文,刘*,M,NA,佳木斯一中,NA,0,0,NA,
黑龙江,1996,理,(佚名),NA,NA,齐齐哈尔中学,NA,0,0,NA,姓名未公开
黑龙江,1996,文,张*,NA,NA,哈尔滨六中,NA,0,0,NA,
黑龙江,1997,理,吕*,M,NA,绥芬河高级中学,NA,0,0,NA,
黑龙江,1997,文,栾*,NA,NA,哈尔滨三中,NA,0,0,NA,
黑龙江,1998,理,肖*,M,692,望奎一中,NA,0,0,北大,男(原文'他');东北三省理科状元;录取北大
黑龙江,1998,文,朴*,NA,NA,尚志朝鲜族中学,NA,0,0,NA,
黑龙江,1999,理,姜*,M,NA,绥滨一中,NA,0,0,清华,男(原文'他');录取清华
黑龙江,1999,文,胡*,F,661,哈尔滨三中,NA,0,0,北大经院,录取北大经院
黑龙江,2000,理,杨*,M,685,肇东一中,NA,0,0,清华自动化,男(原文'他');语128数135英135物140化147;录取清华自动化
黑龙江,2000,文,王*,F,641,大庆实验中学,NA,0,0,北大经院,女(原文'她');语120数136英144政129史112;录取北大经院;并列
黑龙江,2000,文,赵*,NA,NA,哈尔滨三中,NA,0,0,NA,并列
黑龙江,2001,理,沈*,NA,689,牡丹江一中,NA,0,0,NA,语143数141英132综273
黑龙江,2001,文,潘*,F,662,哈尔滨三中,NA,0,0,北大光华,女(原文'她');录取北大光华
黑龙江,2002,理,孙*,F,711,哈尔滨三中,NA,0,0,清华经管,女(原文'她');语126数145英140综300;录取清华经管
黑龙江,2002,文,郑*,F,668,尚志朝鲜族中学,NA,0,0,北大,女(原文'她');语137数142英130综259;录取北大
黑龙江,2003,理,宋*,M,679,哈尔滨三中,NA,0,0,清华电子信息,男(原文'他');录取清华电子信息
黑龙江,2003,文,赵*,F,662,哈尔滨三中,NA,0,0,北大光华,女(原文'她');录取北大光华
黑龙江,2004,理,尹*,F,693,大庆一中,NA,0,0,清华建筑,女(原文'她');录取清华建筑
黑龙江,2004,文,方*,F,650,海林朝鲜族中学,NA,0,0,NA,
黑龙江,2005,理,程*,F,703,佳木斯一中,NA,0,0,北大光华,女(原文'她');并列;录取北大光华
黑龙江,2005,理,刘*,M,703,佳木斯一中,NA,0,0,北大元培,男(原文'他');并列;语138数136英135综294;录取北大元培
黑龙江,2005,理,吴*,NA,703,大庆铁人中学,NA,0,0,NA,并列
黑龙江,2005,文,任*,M,676,鸡西一中,NA,0,0,北大光华,男(原文'他');语126数142英133综275;录取北大光华
黑龙江,2006,理,徐*,NA,712,哈师大附中,NA,0,0,清华生命科学,录取清华生命科学
黑龙江,2006,文,魏*,F,673,佳木斯一中,NA,0,0,北大光华,录取北大光华
黑龙江,2007,理,马*,F,718,哈尔滨三中,NA,0,0,清华经管,女(原文'她');并列;语138数146英141综293;录取清华经管
黑龙江,2007,理,鄂*,M,718,佳木斯一中,NA,0,0,清华,并列;语134数149外140综295;录取清华
黑龙江,2007,文,禹*,M,667,尚志朝鲜族中学,NA,0,0,北大公共管理,男(原文'他');语134数147外138综248;录取北大公共管理
黑龙江,2008,理,符*,NA,715,大庆一中,NA,0,0,港大,语133数146英145综291;录取港大
黑龙江,2008,文,纪*,F,663,佳木斯一中,NA,0,0,南大英语,女(原文'她');复读生(2007=607);录取南大英语
黑龙江,2009,理,王*,M,716,哈尔滨三中,NA,0,0,港大精算,男(原文'他');16岁;语128数149外144综295;录取港大精算
黑龙江,2009,文,郝*,M,653,佳木斯一中,NA,0,0,北大元培,男(原文'他');语129数146外137综241;录取北大元培
黑龙江,2010,理,于*,NA,702,哈尔滨三中,NA,0,0,北大光华,并列;语120数147英144综291;录取北大光华
黑龙江,2010,理,马*,M,702,哈尔滨三中,NA,0,0,清华化学,男(原文'他');并列;语134数145英138综285;录取清华化学
黑龙江,2010,文,魏*,NA,667,牡丹江一中,NA,0,0,北大光华,语129数147英139综252;录取北大光华
黑龙江,2011,理,马*,M,710,大庆实验中学,NA,0,0,清华电子信息,男(原文'他');语125数141英145综299;录取清华电子信息
黑龙江,2011,文,陈*,NA,681,哈尔滨三中,NA,0,0,北大中文,语132数144英144综261;录取北大中文
黑龙江,2012,理,蒋*,M,705,哈师大附中,NA,0,0,清华电机,男(原文'他');语126数146英139综294;录取清华电机
黑龙江,2012,文,李*,F,667,牡丹江一中,NA,0,0,北大光华,女(原文'她');语135数142英139综251;录取北大光华
黑龙江,2013,理,井*,F,701,大庆实验中学,NA,0,0,清华建筑,女(原文'她');并列;语124数150英139综288;录取清华建筑
黑龙江,2013,理,朱*,NA,701,大庆一中,NA,0,0,清华建筑,并列;录取清华建筑
黑龙江,2013,文,于*,F,663,大庆实验中学,NA,0,0,北大法学,女(原文'她');复读生;比全省第2名高23分;语139数150外145综229;录取北大法学
黑龙江,2014,理,刘*,M,716,北安一中,NA,0,0,北大物理,男(原文'他');四次高考(高二试考+应届+复读两次);语130数147英149综290;录取北大物理
黑龙江,2014,文,景*,M,687,牡丹江一中,NA,0,0,清华,语136数147外143综261;录取清华
黑龙江,2015,理,魏*,M,708,大庆实验中学,NA,0,0,清华医学试验班,男(原文'他');语129数145英144综290;录取清华医学试验班
黑龙江,2015,文,张*,M,661,哈尔滨三中,NA,0,0,北大法学,男(原文'他');语129数145外139综248;录取北大法学
黑龙江,2016,理,王*,M,709,鹤岗一中,NA,0,0,清华,男(原文'他');语122数147英149综291;录取清华
黑龙江,2016,文,曲*,M,655,大庆实验中学,NA,0,0,北大哲学,男(原文'他');语125数150英149综231;录取北大哲学
黑龙江,2017,理,白*,M,712,哈尔滨三中,NA,0,0,清华,男(原文'他');语134数147英140综291;录取清华
黑龙江,2017,文,李*,F,648,哈尔滨三中,NA,0,0,北大经院国贸,女(原文'她');语126数142英144综236;录取北大经院国贸
黑龙江,2018,理,崔*,M,701,鹤岗一中,NA,0,0,北大,男(原文'他');语130数150外141综280;录取北大
黑龙江,2018,文,陈*,F,652,哈尔滨朝鲜族一中,NA,0,0,北大光华,女(原文'她');语142数139外138综233;录取北大光华
黑龙江,2018,文,孙*,M,649,佳木斯一中,NA,0,0,北大光华,男(原文'他');汉语言文科状元;语120数139外139综251;录取北大光华
黑龙江,2019,理,王*,F,707,哈尔滨德强高中,NA,0,0,清华交叉信息,女(原文'她');从鸡西一中转学;语125数146英143综293;录取清华交叉信息
黑龙江,2019,文,张*,M,672,牡丹江一中,NA,0,0,清华经管,男(原文'他');语135数144英145综248;录取清华经管
黑龙江,2020,理,李*,M,724,佳木斯一中,NA,0,0,清华电子信息,男(原文'他');语133数150英148综293;录取清华电子信息
黑龙江,2020,文,张*,F,677,大庆实验中学,NA,0,0,北大,女(原文'她');语135数150英149综243;录取北大
黑龙江,2021,理,张*,NA,706,哈尔滨德强高中,NA,0,0,北大光华,录取北大光华
黑龙江,2021,文,徐*,F,682,牡丹江一中,NA,0,0,清华经管,女(原文'她');语142数146外144综250;录取清华经管
黑龙江,2022,理,吉*,M,708,大庆实验中学,NA,0,0,清华计算机,男(原文'他');语128数142外147综291;录取清华计算机
黑龙江,2022,文,张*,F,667,大庆铁人中学,NA,0,0,北大元培,女(原文'她');比全省第2名高22分;语135数145外144综243;录取北大元培
黑龙江,2023,理,金*,M,714,哈尔滨德强高中,NA,0,0,清华交叉信息,男(原文'他');语131数150外144综289;录取清华交叉信息
黑龙江,2023,文,王*,M,648,伊春一中,NA,0,0,北大光华,男(原文'他');语132数142外144综230;录取北大光华
黑龙江,2024,物理类,孙*,M,731,哈尔滨德强高中,NA,0,0,北大元培(物理),男(原文'他');语143数147外145物96化100生100;录取北大元培(物理)
黑龙江,2024,历史类,于*,NA,691,哈尔滨德强高中,NA,0,0,北大元培,并列;选科史政地;录取北大元培
黑龙江,2024,历史类,王*,F,691,佳木斯一中,NA,0,0,清华新雅,女(原文'她');并列;录取清华新雅
黑龙江,2024,历史类,王*,F,691,牡丹江一中,NA,0,0,清华新雅,女(原文'她');并列;语139数134外140史89政98地91;录取清华新雅
黑龙江,2025,物理类,于*,F,716,哈尔滨三中,NA,0,0,清华自强书院,女(原文'她');录取清华自强书院
黑龙江,2025,历史类,吴*,NA,681,哈师大附中,NA,0,0,NA,语128数132外142史85政97地97
黑龙江,2026,物理类,狄*,NA,711,哈尔滨三中,NA,0,0,NA,语135数143外140物96化97生100
黑龙江,2026,历史类,黄*,M,692,牡丹江一中,NA,0,0,NA,
北京,1977,文,刘*,F,NA,和平街二中,NA,0,0,北大新闻,女(原文'她');录取北大新闻;并列
北京,1977,文,郭*,NA,NA,北师大附中,NA,0,0,北大历史,并列;录取北大历史
北京,1979,文,顾*,F,441,NA,NA,0,0,人大,录取人大
北京,1980,文,姚*,NA,473,北京四中,NA,0,0,NA,
北京,1981,理,杨*,NA,NA,北京一零一中学,NA,0,0,NA,
北京,1981,文,金*,M,NA,北京三十五中,NA,0,0,北大经院国经,男(原文'他');并列;录取北大经院国经
北京,1981,文,沙*,NA,NA,北京四中,NA,0,0,NA,并列
北京,1983,文,杨*,NA,NA,北京二中,NA,0,0,NA,
北京,1984,理,王*,NA,NA,北师大附属实验中学,NA,0,0,北大计算机,录取北大计算机
北京,1984,文,齐*,M,NA,北京二中,NA,0,0,北大光华,男(原文'他');录取北大光华
北京,1985,理,刘*,NA,620,北师大附中,NA,0,0,NA,
北京,1985,文,刘*,M,566,北京二中,NA,0,0,NA,
北京,1985,外,张*,M,559,北京二十六中,NA,0,0,NA,外语类状元;并列
北京,1985,外,王*,NA,559,外语附校,NA,0,0,NA,外语类状元;并列
北京,1986,理,李*,M,657,北京十二中,NA,0,0,NA,
北京,1987,文,刘*,F,NA,汇文中学,NA,0,0,NA,
北京,1990,理,张*,M,NA,北京四中,NA,0,0,NA,
北京,1993,理,赵*,NA,NA,东直门中学,NA,0,0,NA,
北京,1994,理,徐*,NA,NA,北大附中,NA,0,0,NA,
北京,1994,文,李*,NA,NA,北师大二附中,NA,0,0,NA,
北京,1995,理,葛*,F,688,北师大附属实验中学,NA,0,0,北大生科,女(原文'她');录取北大生科
北京,1995,文,段*,F,610,北京四中,NA,0,0,北大国贸,女(原文'她');并列;录取北大国贸
北京,1995,文,马*,F,610,北京八中,NA,0,0,北大,女(原文'她');并列;录取北大
北京,1995,文,赵*,F,610,汇文中学,NA,0,0,北大,女(原文'她');并列;录取北大
北京,1996,理,陈*,NA,NA,汇文中学,NA,0,0,NA,
北京,1996,文,于*,M,NA,人大附中,NA,0,0,NA,
北京,1997,理,李*,F,663,北师大二附中,NA,0,0,NA,
北京,1997,文,啜*,M,604,牛栏山一中,NA,0,0,北大光华,男(原文'他');录取北大光华
北京,1998,理,施*,M,692,北京八十中,NA,0,0,清华计算机,男(原文'他');录取清华计算机
北京,1998,文,贾*,NA,628,北京四中,NA,0,0,北大光华,录取北大光华
北京,1999,理,杨*,M,684,汇文中学,NA,0,0,清华自动化,男(原文'他');语128数143英126物146化141;录取清华自动化
北京,1999,文,王*,M,622,北京一零一中学,NA,0,0,北大文史哲实验班,男(原文'他');语116数126英128政126史126;录取北大文史哲实验班
北京,2000,理,何*,M,683,顺义一中,NA,0,0,清华计算机,男(原文'他');录取清华计算机
北京,2000,文,权*,F,641,北京八十中,NA,0,0,NA,语130数144英133政119史115
北京,2001,理,陈*,NA,690,北京八十中,NA,0,0,NA,
北京,2001,文,王*,F,637,北京十五中,NA,0,0,北大光华,女(原文'她');英128;录取北大光华
北京,2002,理,陆*,M,704,北京八十中,NA,0,0,清华,男(原文'他');语132数138英141综293;录取清华
北京,2002,文,史*,NA,646,北京四中,NA,0,0,北大光华金融,语127数127外140综252;录取北大光华金融
北京,2003,理,肖*,F,703,北大附中,NA,0,1,北大生科,女(原文'她');含加分10裸分693;语135数140英140综278;录取北大生科
北京,2003,文,阎*,NA,665,北师大二附中,NA,0,1,北大光华,含加分10裸分655;语138数132英128综257;录取北大光华
北京,2004,理,汪*,M,719,北师大附中,NA,0,1,清华电子,男(原文'他');含加分20裸分699;语131数146外136综286;录取清华电子
北京,2004,文,费*,M,640,人大附中,NA,0,0,北大光华,男(原文'他');高三才从理科转文科;语138数127英130综245;录取北大光华
北京,2005,理,田*,NA,707,东直门中学,NA,0,1,NA,含加分20裸分687;并列
北京,2005,理,陈*,F,707,人大附中,NA,0,1,港科大生化,女(原文'她');含加分20裸分687;并列;语122数137英140综288;录取港科大生化
北京,2005,文,易*,F,661,北师大二附中,NA,0,1,北大元培,含加分20裸分641;语112数147英138综244;录取北大元培
北京,2006,理,杨*,F,731,北京八中,NA,0,1,港科大商学院,女(原文'她');含加分20裸分711;语139数140英141综291;录取港科大商学院
北京,2006,文,何*,F,692,北京二中,NA,0,1,港科大商学院,女(原文'她');含加分20裸分672;录取港科大商学院
北京,2007,理,林*,F,709,人大附中,NA,0,0,NA,语132数148外141综288
北京,2007,文,张*,F,685,北京一零一中学,NA,0,0,北大中文,女(原文'她');语136数143英143综263;录取北大中文
北京,2008,理,胡*,NA,702,人大附中,NA,0,0,NA,语136数145英133综288
北京,2008,文,丁*,F,667,北京四中,NA,0,0,港大工商管理(法学),女(原文'她');语132数150英129综256;录取港大工商管理(法学)
北京,2009,理,宁*,NA,703,人大附中,NA,0,0,NA,语140数147英142综274
北京,2009,文,刘*,NA,688,北京一零一中学,NA,0,0,NA,语132数142英142综272
